entry_number,inci_name,normalized_inci_name,recognition_source,source_document,source_eli,extracted_from_pdf
22425,POLYURETHANE-75,POLYURETHANE-75,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22426,POLYURETHANE-76,POLYURETHANE-76,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22427,POLYURETHANE-77,POLYURETHANE-77,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22428,POLYURETHANE-78,POLYURETHANE-78,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22429,POLYURETHANE-79,POLYURETHANE-79,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22430,POLYURETHANE-8,POLYURETHANE-8,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22431,POLYURETHANE-80,POLYURETHANE-80,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22432,POLYURETHANE-81,POLYURETHANE-81,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22433,POLYURETHANE-82,POLYURETHANE-82,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22434,POLYURETHANE-82/HDI CROSSPOLYMER,POLYURETHANE-82/HDI CROSSPOLYMER,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22435,POLYURETHANE-83,POLYURETHANE-83,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22436,POLYURETHANE-84,POLYURETHANE-84,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22437,POLYURETHANE-85,POLYURETHANE-85,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22438,POLYURETHANE-86,POLYURETHANE-86,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22439,POLYURETHANE-87,POLYURETHANE-87,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22440,POLYURETHANE-88,POLYURETHANE-88,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22441,POLYURETHANE-89,POLYURETHANE-89,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22442,POLYURETHANE-9,POLYURETHANE-9,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22443,POLYURETHANE-90,POLYURETHANE-90,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22444,POLYURETHANE-91,POLYURETHANE-91,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22445,POLYURETHANE-92,POLYURETHANE-92,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22446,POLYURETHANE-93,POLYURETHANE-93,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22447,POLYURETHANE-94,POLYURETHANE-94,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22448,POLYURETHANE-95,POLYURETHANE-95,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22449,POLYURETHANE-96,POLYURETHANE-96,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22450,POLYURETHANE-97,POLYURETHANE-97,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22451,POLYURETHANE-98,POLYURETHANE-98,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22452,POLYURETHANE-99,POLYURETHANE-99,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22453,POLYVINYL ACETATE,POLYVINYL ACETATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22454,POLYVINYL ALCOHOL,POLYVINYL ALCOHOL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22455,POLYVINYL BENZAL,POLYVINYL BENZAL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22456,POLYVINYL BENZYLIMIDAZOLINIUM CHLORIDE,POLYVINYL BENZYLIMIDAZOLINIUM CHLORIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22457,POLYVINYL BUTYRAL,POLYVINYL BUTYRAL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22458,POLYVINYL CHLORIDE,POLYVINYL CHLORIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22459,POLYVINYL IMIDAZOLINIUM ACETATE,POLYVINYL IMIDAZOLINIUM ACETATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22460,POLYVINYL ISOBUTYL ETHER,POLYVINYL ISOBUTYL ETHER,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22461,POLYVINYL LAURATE,POLYVINYL LAURATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22462,POLYVINYL METHYL ETHER,POLYVINYL METHYL ETHER,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22463,POLYVINYL STEARYL ETHER,POLYVINYL STEARYL ETHER,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22464,POLYVINYLACETAL DIETHYLAMINOACETATE,POLYVINYLACETAL DIETHYLAMINOACETATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22465,POLYVINYLACETAMIDE,POLYVINYLACETAMIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22466,POLYVINYLALCOHOL CARBAZATE,POLYVINYLALCOHOL CARBAZATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22467,POLYVINYLALCOHOL CROSSPOLYMER,POLYVINYLALCOHOL CROSSPOLYMER,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22468,POLYVINYLCAPROLACTAM,POLYVINYLCAPROLACTAM,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22469,POLYVINYLFORMAMIDE,POLYVINYLFORMAMIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22470,POLYVINYLIDENE DIFLUORIDE,POLYVINYLIDENE DIFLUORIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22471,POLYXYLOSE,POLYXYLOSE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22472,POMADERRIS KUMERAHOU FLOWER/LEAF EXTRACT,POMADERRIS KUMERAHOU FLOWER/LEAF EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22473,POMEGRANATE FRUIT PEEL EXTRACT OCTENYLSUCCINATE,POMEGRANATE FRUIT PEEL EXTRACT OCTENYLSUCCINATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22474,POMIFERIN,POMIFERIN,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22475,PONCEAU SX,PONCEAU SX,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22476,PONCIRUS TRIFOLIATA BRANCH/LEAF EXTRACT,PONCIRUS TRIFOLIATA BRANCH/LEAF EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22477,PONCIRUS TRIFOLIATA FRUIT EXTRACT,PONCIRUS TRIFOLIATA FRUIT EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22478,PONCIRUS TRIFOLIATA FRUIT/(ARTEMISIA PRINCEPS/PORTULACA OLERACEA/THUJA ORIENTALIS) LEAF/(ARCTIUM LAPPA/ASPARAGUS COCHINCHINENSIS/ASTRAGALUS MEMBRANACEUS/GASTRODIA ELATA) ROOT/(HOUTTUYNIA CORDATA/PERILLA OCYMOIDES/SESAMUM INDICUM) SEED/GANODERMA LUCIDUM EXTRACT,PONCIRUS TRIFOLIATA FRUIT/(ARTEMISIA PRINCEPS/PORTULACA OLERACEA/THUJA ORIENTALIS) LEAF/(ARCTIUM LAPPA/ASPARAGUS COCHINCHINENSIS/ASTRAGALUS MEMBRANACEUS/GASTRODIA ELATA) ROOT/(HOUTTUYNIA CORDATA/PERILLA OCYMOIDES/SESAMUM INDICUM) SEED/GANODERMA LUCIDUM EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22479,PONCIRUS TRIFOLIATA FRUIT/(ULMUS MACROCARPA/OENTHERA ODORATA/ARTEMISIA PRINCEPS/CASTOR/PINUS RIGIDA/PUERARIA LOBATA) LEAF/STEM/SUCROSE FERMENT FILTRATE,PONCIRUS TRIFOLIATA FRUIT/(ULMUS MACROCARPA/OENTHERA ODORATA/ARTEMISIA PRINCEPS/CASTOR/PINUS RIGIDA/PUERARIA LOBATA) LEAF/STEM/SUCROSE FERMENT FILTRATE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22480,PONCIRUS TRIFOLIATA FRUIT/HOUTTYUNIA CORDATA/HEMEROCALLIS FULVA ROOT EXTRACT,PONCIRUS TRIFOLIATA FRUIT/HOUTTYUNIA CORDATA/HEMEROCALLIS FULVA ROOT EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22481,PONCIRUS TRIFOLIATA FRUIT/SOPHORA FLAVESCENS ROOT/DUCHESNEA CHRYSANTHA/SAURURUS CHINENSIS LEAF/ROOT/HOUTTYUNIA CORDATA/PERILLA FRUTESCENS LEAF/LONICERA JAPONICA FLOWER EXTRACT,PONCIRUS TRIFOLIATA FRUIT/SOPHORA FLAVESCENS ROOT/DUCHESNEA CHRYSANTHA/SAURURUS CHINENSIS LEAF/ROOT/HOUTTYUNIA CORDATA/PERILLA FRUTESCENS LEAF/LONICERA JAPONICA FLOWER EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22482,POND LOACH EXTRACT,POND LOACH EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22483,PONGAMIA GLABRA ROOT EXTRACT,PONGAMIA GLABRA ROOT EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22484,PONGAMIA GLABRA SEED OIL,PONGAMIA GLABRA SEED OIL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22485,PONGAMIA GLABRA SEED OIL C16-24 ISOALKYL ESTERS,PONGAMIA GLABRA SEED OIL C16-24 ISOALKYL ESTERS,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22486,PONGAMIA PINNATA FRUIT EXTRACT,PONGAMIA PINNATA FRUIT EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22487,PONGAMIA PINNATA LEAF EXTRACT,PONGAMIA PINNATA LEAF EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22488,PONGAMIA PINNATA SEED EXTRACT,PONGAMIA PINNATA SEED EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22489,PONGAMOL,PONGAMOL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22490,POPULUS ALBA BARK EXTRACT,POPULUS ALBA BARK EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22491,POPULUS ALBA WOOD JUICE,POPULUS ALBA WOOD JUICE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22492,POPULUS BALSAMIFERA BUD/TWIG OIL,POPULUS BALSAMIFERA BUD/TWIG OIL,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22493,POPULUS CANADENSIS BUD EXTRACT,POPULUS CANADENSIS BUD EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22494,POPULUS NIGRA BARK/BUD/LEAF/TWIG EXTRACT,POPULUS NIGRA BARK/BUD/LEAF/TWIG EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22495,POPULUS NIGRA BUD EXTRACT,POPULUS NIGRA BUD EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22496,POPULUS NIGRA FLOWER EXTRACT,POPULUS NIGRA FLOWER EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22497,POPULUS TOMENTIGLANDULOSA LEAF/STEM EXTRACT,POPULUS TOMENTIGLANDULOSA LEAF/STEM EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22498,POPULUS TREMULA FLOWER EXTRACT,POPULUS TREMULA FLOWER EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22499,POPULUS TREMULOIDES BARK EXTRACT,POPULUS TREMULOIDES BARK EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22500,POPULUS TREMULOIDES FLOWER EXTRACT,POPULUS TREMULOIDES FLOWER EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22501,PORIA COCOS EXTRACT,PORIA COCOS EXTRACT,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
22502,PORIA COCOS POLYSACCHARIDE,PORIA COCOS POLYSACCHARIDE,EU_Glossary_2025_1175,Commission Implementing Decision (EU) 2025/1175 - Annex: Glossary of common ingredient names,http://data.europa.eu/eli/dec_impl/2025/1175/oj,OJ_L_202501175_EN_TXT (1).pdf
